,geo,Country Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
56,eth,Ethiopia,973.0,940.0,903.0,910.0,861.0,783.0,809.0,852.0,832.0,811.0,767.0,688.0,606.0,661.0,659.0,677.0,737.0,737.0,691.0,706.0,728.0,766.0,755.0,718.0,793.0,862.0,930.0,1008.0,1087.0,1150.0,1259.0,1361.0,1437.0,1545.0,1657.0,1779.0,1895.0,2022.0,2104.0,2221.0,2319.0
57,fji,Fiji,7436.0,7721.0,7346.0,6953.0,7363.0,6956.0,7353.0,6842.0,6950.0,7848.0,8451.0,8147.0,8539.0,8599.0,8912.0,9019.0,9344.0,9042.0,9075.0,9798.0,9576.0,9732.0,10027.0,10118.0,10631.0,10656.0,10771.0,10574.0,10567.0,10319.0,10548.0,10788.0,10919.0,11429.0,12058.0,12569.0,12821.0,13429.0,13846.0,13684.0,11023.0
58,fin,Finland,24786.0,25193.0,25922.0,26519.0,27231.0,28091.0,28725.0,29879.0,31315.0,33054.0,32966.0,30857.0,29673.0,29334.0,30365.0,31525.0,32574.0,34535.0,36323.0,37826.0,39926.0,40875.0,41472.0,42203.0,43760.0,44823.0,46450.0,48704.0,48857.0,44698.0,45912.0,46864.0,45989.0,45365.0,45013.0,45109.0,46244.0,47644.0,48303.0,48814.0,47339.0
59,fra,France,27901.0,28082.0,28677.0,28934.0,29238.0,29563.0,30184.0,30849.0,32102.0,33126.0,33840.0,34006.0,34378.0,34014.0,34687.0,35290.0,35662.0,36366.0,37533.0,38618.0,39859.0,40355.0,40518.0,40563.0,41404.0,41777.0,42503.0,43265.0,43134.0,41679.0,42282.0,43001.0,42927.0,42953.0,43159.0,43484.0,43845.0,44755.0,45489.0,46110.0,42226.0
60,gab,Gabon,20075.0,20557.0,19399.0,19940.0,20856.0,19807.0,19099.0,15377.0,16860.0,17782.0,18179.0,18771.0,17704.0,17917.0,18099.0,18515.0,18703.0,19284.0,19465.0,17298.0,16567.0,16522.0,16093.0,16061.0,15767.0,15761.0,14895.0,15335.0,14378.0,13935.0,14415.0,14883.0,15083.0,15342.0,15437.0,15510.0,15360.0,15007.0,14744.0,14950.0,14497.0
61,gmb,Gambia,1937.0,2248.0,2361.0,2236.0,2229.0,2235.0,2212.0,2209.0,2249.0,2255.0,2265.0,2248.0,2246.0,2240.0,2176.0,2128.0,2109.0,2145.0,2153.0,2220.0,2270.0,2327.0,2181.0,2257.0,2341.0,2216.0,2138.0,2138.0,2205.0,2283.0,2347.0,2092.0,2136.0,2131.0,2039.0,2059.0,2037.0,2073.0,2158.0,2223.0,2158.0
62,geo,Georgia,10465.0,10911.0,11371.0,11887.0,12653.0,13259.0,13124.0,12892.0,13679.0,13099.0,11135.0,8724.0,4770.0,3347.0,3045.0,3244.0,3740.0,4269.0,4511.0,4737.0,4919.0,5236.0,5573.0,6231.0,6633.0,7315.0,8050.0,9110.0,9359.0,9097.0,9737.0,10541.0,11296.0,11740.0,12255.0,12605.0,12964.0,13590.0,14257.0,14992.0,14153.0
63,deu,Germany,30340.0,30639.0,30626.0,31482.0,32714.0,33744.0,34721.0,35490.0,36784.0,37951.0,36762.0,38360.0,38801.0,38171.0,38948.0,39434.0,39636.0,40288.0,41093.0,41841.0,43002.0,43651.0,43492.0,43163.0,43680.0,44025.0,45756.0,47181.0,47725.0,45122.0,47080.0,49843.0,49958.0,50040.0,50933.0,51247.0,51969.0,53122.0,53634.0,53785.0,51108.0
64,gha,Ghana,2409.0,2392.0,2196.0,1978.0,2047.0,2098.0,2132.0,2185.0,2256.0,2320.0,2344.0,2398.0,2420.0,2466.0,2477.0,2510.0,2558.0,2599.0,2655.0,2705.0,2737.0,2778.0,2832.0,2907.0,2995.0,3093.0,3208.0,3262.0,3470.0,3546.0,3732.0,4155.0,4434.0,4649.0,4676.0,4670.0,4724.0,4997.0,5194.0,5413.0,5352.0
65,grc,Greece,20162.0,20177.0,20322.0,20475.0,21128.0,21901.0,22387.0,22428.0,23609.0,24607.0,24581.0,25041.0,25024.0,24479.0,24844.0,25248.0,25856.0,26882.0,27775.0,28519.0,29516.0,30576.0,31659.0,33414.0,35018.0,35125.0,36999.0,38113.0,37885.0,36160.0,34135.0,31063.0,28952.0,28217.0,28616.0,28679.0,28743.0,29234.0,29860.0,30465.0,27989.0
66,grd,Grenada,5304.0,5282.0,5420.0,5436.0,5581.0,5973.0,6481.0,7293.0,7681.0,8287.0,8814.0,8924.0,8784.0,8518.0,8565.0,8665.0,8986.0,9384.0,10441.0,11116.0,11614.0,11333.0,11679.0,12739.0,12615.0,14247.0,13642.0,14442.0,14542.0,13538.0,13412.0,13443.0,13208.0,13428.0,14317.0,15143.0,15614.0,16217.0,16801.0,17039.0,14659.0
67,gtm,Guatemala,7029.0,6873.0,6471.0,6108.0,5968.0,5762.0,5580.0,5526.0,5500.0,5550.0,5560.0,5611.0,5730.0,5805.0,5891.0,6032.0,6063.0,6180.0,6337.0,6427.0,6499.0,6493.0,6591.0,6612.0,6677.0,6752.0,6973.0,7268.0,7363.0,7264.0,7336.0,7504.0,7590.0,7734.0,7939.0,8125.0,8206.0,8317.0,8448.0,8637.0,8339.0
68,gin,Guinea,1444.0,1425.0,1420.0,1406.0,1391.0,1423.0,1426.0,1430.0,1475.0,1488.0,1508.0,1504.0,1511.0,1546.0,1565.0,1595.0,1623.0,1663.0,1680.0,1702.0,1705.0,1730.0,1784.0,1772.0,1778.0,1794.0,1777.0,1856.0,1889.0,1826.0,1871.0,1933.0,2002.0,2035.0,2062.0,2088.0,2253.0,2418.0,2496.0,2562.0,2630.0
69,gnb,Guinea-Bissau,1727.0,1694.0,1743.0,1662.0,1727.0,1777.0,1736.0,1808.0,1905.0,1960.0,1995.0,2050.0,2026.0,2023.0,2042.0,2088.0,2284.0,2386.0,1683.0,1668.0,1723.0,1723.0,1669.0,1641.0,1648.0,1678.0,1676.0,1689.0,1700.0,1714.0,1747.0,1840.0,1761.0,1770.0,1741.0,1800.0,1864.0,1925.0,1949.0,1989.0,1900.0
70,guy,Guyana,5675.0,5832.0,5140.0,4873.0,4716.0,4927.0,4988.0,5148.0,5070.0,4916.0,4843.0,5128.0,5496.0,5901.0,6365.0,6664.0,7199.0,7672.0,7585.0,7853.0,7776.0,7970.0,8064.0,8010.0,8128.0,7965.0,8372.0,8972.0,9126.0,9444.0,9812.0,10286.0,10781.0,11117.0,11244.0,11262.0,11631.0,12005.0,12478.0,13082.0,13582.0
71,hti,Haiti,3564.0,3449.0,3311.0,3329.0,3323.0,3324.0,3286.0,3245.0,3331.0,3217.0,3230.0,3226.0,2996.0,2780.0,2402.0,2591.0,2650.0,2673.0,2683.0,2708.0,2685.0,2631.0,2611.0,2654.0,2579.0,2629.0,2632.0,2735.0,2759.0,2887.0,2735.0,2860.0,2834.0,2879.0,2935.0,2942.0,2953.0,2981.0,2992.0,2905.0,2764.0
72,hos,Holy See,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,hnd,Honduras,4208.0,4164.0,3984.0,3836.0,3883.0,3921.0,3830.0,3945.0,4016.0,4085.0,3990.0,3749.0,3866.0,4003.0,3900.0,4025.0,3985.0,4050.0,4078.0,3936.0,4109.0,4110.0,4155.0,4236.0,4390.0,4546.0,4734.0,4914.0,5012.0,4788.0,4867.0,4956.0,5065.0,5113.0,5177.0,5283.0,5396.0,5562.0,5672.0,5728.0,5179.0
74,hkg,"Hong Kong, China",18283.0,19510.0,19676.0,20472.0,22179.0,21927.0,23873.0,26481.0,28091.0,28308.0,28798.0,30189.0,31803.0,33200.0,34420.0,34546.0,34454.0,35911.0,33517.0,34031.0,36317.0,36253.0,36690.0,37886.0,40863.0,43690.0,46464.0,49044.0,49789.0,48460.0,51361.0,53473.0,53785.0,55231.0,56359.0,57216.0,58096.0,59849.0,61064.0,59848.0,56522.0
75,hun,Hungary,15572.0,15895.0,16696.0,16768.0,17469.0,17290.0,17888.0,18422.0,19245.0,19125.0,18113.0,16477.0,15979.0,15905.0,16396.0,16663.0,16706.0,17266.0,17981.0,18586.0,19468.0,20308.0,21332.0,22267.0,23392.0,24434.0,25458.0,25559.0,25875.0,24179.0,24506.0,25051.0,24833.0,25365.0,26509.0,27587.0,28261.0,29559.0,31197.0,32643.0,31033.0
76,isl,Iceland,28839.0,29760.0,30020.0,29024.0,29944.0,30724.0,32472.0,35039.0,34316.0,34018.0,34183.0,33714.0,32169.0,32262.0,33138.0,32997.0,34320.0,36001.0,38145.0,39210.0,40569.0,41594.0,41505.0,42154.0,45146.0,47249.0,48576.0,51798.0,51856.0,48177.0,46589.0,47321.0,47680.0,49183.0,49652.0,51471.0,54125.0,55274.0,55866.0,55584.0,50870.0
77,ind,India,1437.0,1482.0,1480.0,1552.0,1561.0,1573.0,1588.0,1606.0,1717.0,1774.0,1810.0,1792.0,1853.0,1903.0,1991.0,2101.0,2217.0,2264.0,2360.0,2523.0,2574.0,2652.0,2707.0,2871.0,3049.0,3239.0,3447.0,3655.0,3713.0,3949.0,4227.0,4392.0,4575.0,4810.0,5107.0,5454.0,5841.0,6186.0,6497.0,6700.0,6117.0
78,idn,Indonesia,3391.0,3546.0,3342.0,3400.0,3557.0,3565.0,3706.0,3818.0,3963.0,4241.0,4533.0,4762.0,4987.0,5224.0,5529.0,5892.0,6258.0,6458.0,5531.0,5498.0,5689.0,5816.0,5996.0,6199.0,6424.0,6699.0,6974.0,7319.0,7658.0,7906.0,8287.0,8680.0,9080.0,9457.0,9801.0,10150.0,10531.0,10936.0,11372.0,11812.0,11427.0
79,irn,Iran,8927.0,8374.0,9380.0,10295.0,10157.0,10103.0,8899.0,8571.0,7942.0,8093.0,8650.0,9499.0,9586.0,9532.0,9254.0,9334.0,9683.0,9600.0,9681.0,9638.0,10075.0,10027.0,10622.0,11408.0,11764.0,11998.0,12457.0,13325.0,13213.0,13199.0,13806.0,14005.0,12807.0,12625.0,13039.0,12698.0,14205.0,14536.0,13472.0,12389.0,12446.0
80,irq,Iraq,11691.0,9242.0,8861.0,7827.0,7583.0,7209.0,6892.0,6961.0,5331.0,4713.0,4506.0,1747.0,2353.0,2453.0,2425.0,2297.0,2689.0,2689.0,3214.0,3631.0,4197.0,4770.0,5327.0,4350.0,6972.0,7409.0,8170.0,8317.0,8633.0,8744.0,9064.0,9436.0,10358.0,10719.0,10401.0,10311.0,11542.0,10972.0,10660.0,10881.0,9451.0
81,irl,Ireland,17962.0,18448.0,18790.0,18734.0,19534.0,20199.0,20234.0,21310.0,22627.0,24203.0,26448.0,26804.0,27512.0,28112.0,29613.0,32300.0,34421.0,37794.0,40652.0,44418.0,47970.0,49705.0,51767.0,52469.0,54981.0,56863.0,58157.0,59508.0,55695.0,52332.0,52989.0,52940.0,52835.0,53268.0,57405.0,71174.0,72963.0,78052.0,83389.0,86696.0,88064.0
82,isr,Israel,19948.0,20616.0,20665.0,21011.0,20816.0,21147.0,21768.0,22934.0,22991.0,22793.0,23619.0,23958.0,24940.0,25285.0,26469.0,28527.0,29189.0,29587.0,30051.0,30208.0,31614.0,30914.0,30293.0,30040.0,30749.0,31393.0,32559.0,33833.0,34233.0,33733.0,34978.0,35980.0,36119.0,36922.0,37581.0,37688.0,38428.0,39023.0,39600.0,40203.0,38545.0
83,ita,Italy,27757.0,28049.0,28343.0,28826.0,29723.0,30736.0,31808.0,33004.0,34493.0,35706.0,36703.0,37241.0,37527.0,37184.0,37976.0,39072.0,39555.0,40258.0,40975.0,41634.0,43191.0,44010.0,44056.0,43921.0,44259.0,44402.0,45062.0,45501.0,44766.0,42209.0,42801.0,43029.0,41634.0,40397.0,40026.0,40376.0,40968.0,41714.0,42188.0,42420.0,38730.0
84,jam,Jamaica,6629.0,6761.0,6779.0,6958.0,6925.0,6634.0,6775.0,7336.0,7585.0,8130.0,8591.0,8935.0,9030.0,9786.0,9825.0,9958.0,9850.0,9642.0,9327.0,9340.0,9343.0,9398.0,9521.0,9810.0,9883.0,9917.0,10151.0,10245.0,10112.0,9625.0,9435.0,9545.0,9433.0,9425.0,9436.0,9471.0,9551.0,9598.0,9738.0,9761.0,8754.0
85,jpn,Japan,23573.0,24092.0,24605.0,24949.0,25704.0,26615.0,27159.0,28087.0,29634.0,30871.0,32253.0,33252.0,33451.0,33195.0,33411.0,34196.0,35167.0,35461.0,34966.0,34814.0,35722.0,35781.0,35740.0,36209.0,36994.0,37606.0,38116.0,38702.0,38260.0,36192.0,37703.0,37729.0,38354.0,39178.0,39377.0,39901.0,40155.0,41094.0,41310.0,41667.0,39791.0
86,jor,Jordan,8979.0,9062.0,9386.0,9248.0,9718.0,9732.0,10282.0,10245.0,9845.0,8539.0,7924.0,7635.0,8254.0,8165.0,8165.0,8334.0,8249.0,8318.0,8404.0,8537.0,8742.0,9035.0,9378.0,9558.0,10105.0,10577.0,11002.0,11400.0,11663.0,11650.0,11316.0,11016.0,10687.0,10413.0,10283.0,10146.0,10040.0,10010.0,10023.0,10071.0,9738.0
87,kaz,Kazakhstan,13554.0,13212.0,12884.0,13348.0,13134.0,13119.0,13148.0,12929.0,13906.0,13783.0,13476.0,11919.0,11295.0,10324.0,9155.0,8553.0,8727.0,9016.0,8999.0,9331.0,10276.0,11683.0,12827.0,13973.0,15208.0,16536.0,18113.0,19500.0,19900.0,19615.0,20751.0,21970.0,22703.0,23721.0,24356.0,24290.0,24211.0,24863.0,25544.0,26351.0,25342.0
88,ken,Kenya,2619.0,2602.0,2684.0,2631.0,2612.0,2665.0,2796.0,2909.0,3032.0,3120.0,3210.0,3150.0,3026.0,2942.0,2929.0,2968.0,3002.0,2931.0,2944.0,2930.0,2868.0,2896.0,2834.0,2839.0,2904.0,2992.0,3099.0,3221.0,3141.0,3156.0,3330.0,3439.0,3502.0,3612.0,3709.0,3825.0,3953.0,4046.0,4204.0,4330.0,4227.0
89,kir,Kiribati,2535.0,2392.0,2575.0,2269.0,2386.0,2219.0,2195.0,2071.0,2386.0,2132.0,2136.0,2098.0,2086.0,2078.0,2087.0,2059.0,2063.0,2064.0,2162.0,2092.0,2186.0,2117.0,2161.0,2166.0,2091.0,2152.0,2105.0,2099.0,2008.0,1981.0,1925.0,1922.0,1981.0,2036.0,1994.0,2171.0,2250.0,2237.0,2256.0,2272.0,2223.0
90,prk,North Korea,2588.0,2641.0,2697.0,2753.0,2810.0,2867.0,2854.0,2843.0,2834.0,2828.0,2825.0,2664.0,2439.0,2296.0,2215.0,2089.0,1993.0,1846.0,1817.0,1915.0,1906.0,1960.0,1968.0,1989.0,2017.0,2080.0,2046.0,2009.0,2064.0,2035.0,2014.0,2020.0,2037.0,2049.0,2060.0,2027.0,2004.0,1925.0,1836.0,1784.0,1728.0
91,kor,South Korea,6027.0,6309.0,6673.0,7386.0,7993.0,8458.0,9238.0,10203.0,11213.0,11783.0,12704.0,13934.0,14645.0,15494.0,16761.0,18188.0,19437.0,20444.0,19256.0,21312.0,23050.0,23983.0,25687.0,26359.0,27619.0,28748.0,30103.0,31688.0,32396.0,32485.0,34523.0,35521.0,36184.0,37160.0,38110.0,38974.0,39964.0,41111.0,42105.0,42879.0,42411.0
92,kwt,Kuwait,64164.0,49339.0,41462.0,42675.0,42756.0,38870.0,39861.0,40631.0,34732.0,42402.0,31160.0,18911.0,36622.0,52706.0,61001.0,63725.0,63285.0,61688.0,59726.0,55035.0,54985.0,53578.0,54323.0,63009.0,68234.0,73156.0,75224.0,75581.0,73023.0,63886.0,58810.0,60887.0,61417.0,58995.0,56647.0,54834.0,54709.0,50855.0,50479.0,49854.0,44556.0
93,kgz,Kyrgyz Republic,5744.0,5638.0,5528.0,5735.0,5647.0,5281.0,5044.0,4840.0,5197.0,5186.0,5158.0,4672.0,3979.0,3363.0,2688.0,2517.0,2656.0,2877.0,2893.0,2955.0,3079.0,3212.0,3182.0,3370.0,3564.0,3518.0,3588.0,3858.0,4142.0,4211.0,4141.0,4335.0,4259.0,4631.0,4722.0,4805.0,4912.0,5047.0,5133.0,5253.0,4739.0
94,lao,Lao,1336.0,1527.0,1607.0,1649.0,1735.0,1793.0,1836.0,1767.0,1691.0,1886.0,1965.0,1992.0,2047.0,2112.0,2228.0,2330.0,2439.0,2555.0,2608.0,2750.0,2861.0,2978.0,3106.0,3245.0,3399.0,3584.0,3830.0,4053.0,4296.0,4542.0,4850.0,5159.0,5489.0,5842.0,6193.0,6544.0,6896.0,7258.0,7593.0,7826.0,7682.0
95,lva,Latvia,15423.0,15657.0,15877.0,16059.0,16374.0,15892.0,16161.0,15936.0,16480.0,17322.0,17453.0,15185.0,10357.0,9272.0,9547.0,9537.0,9892.0,10877.0,11676.0,12095.0,12904.0,13899.0,15057.0,16486.0,18083.0,20240.0,22875.0,25375.0,24790.0,21609.0,21091.0,22868.0,24138.0,24961.0,25468.0,26706.0,27591.0,28741.0,30132.0,30982.0,30070.0
96,lbn,Lebanon,5300.0,5232.0,3247.0,3913.0,5553.0,6780.0,6211.0,7133.0,5043.0,2862.0,7553.0,10829.0,11976.0,12571.0,12962.0,13309.0,14473.0,14435.0,14822.0,14531.0,14362.0,14359.0,14172.0,13942.0,14284.0,14264.0,14299.0,15606.0,17030.0,18584.0,19499.0,18726.0,18036.0,17533.0,16967.0,16299.0,16109.0,16005.0,15612.0,14552.0,10962.0
97,lso,Lesotho,1116.0,1096.0,1105.0,984.0,985.0,1051.0,1048.0,1077.0,1166.0,1234.0,1284.0,1343.0,1405.0,1422.0,1475.0,1494.0,1548.0,1578.0,1579.0,1569.0,1619.0,1675.0,1692.0,1779.0,1820.0,1892.0,1979.0,2077.0,2217.0,2262.0,2274.0,2386.0,2533.0,2621.0,2677.0,2727.0,2843.0,2783.0,2749.0,2704.0,2564.0
98,lbr,Liberia,2384.0,2212.0,2171.0,2027.0,1963.0,1893.0,1860.0,1898.0,1969.0,2051.0,1019.0,935.0,652.0,467.0,384.0,378.0,424.0,860.0,1096.0,1317.0,1699.0,1686.0,1709.0,1173.0,1182.0,1212.0,1266.0,1333.0,1371.0,1387.0,1420.0,1488.0,1561.0,1652.0,1621.0,1580.0,1516.0,1516.0,1497.0,1428.0,1351.0
99,lby,Libya,12167.0,9558.0,9565.0,9093.0,8428.0,9150.0,8183.0,6902.0,7322.0,7747.0,7932.0,9766.0,10122.0,10387.0,11295.0,11878.0,13154.0,14871.0,15277.0,16403.0,16746.0,16193.0,15783.0,17554.0,18049.0,19883.0,20859.0,21857.0,22129.0,21685.0,22540.0,8480.0,18807.0,16160.0,12201.0,11022.0,10592.0,13238.0,15018.0,15174.0,6052.0
100,lie,Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,ltu,Lithuania,15512.0,16127.0,16756.0,16897.0,17056.0,16487.0,17020.0,17287.0,18629.0,18498.0,17447.0,16483.0,13032.0,11010.0,10035.0,10674.0,11311.0,12341.0,13360.0,13302.0,13891.0,14920.0,16056.0,17897.0,19288.0,21120.0,23051.0,25918.0,26870.0,23139.0,24019.0,26052.0,27418.0,28680.0,29951.0,30846.0,32028.0,33870.0,35541.0,37278.0,36946.0
102,lux,Luxembourg,40317.0,41201.0,41568.0,43386.0,46660.0,48559.0,52756.0,54313.0,60102.0,66521.0,67858.0,72742.0,73089.0,75143.0,76959.0,76972.0,76986.0,80368.0,84172.0,90086.0,96207.0,97476.0,100144.0,100547.0,102708.0,104358.0,108025.0,115256.0,111765.0,104933.0,108047.0,108356.0,105411.0,106767.0,108761.0,110799.0,113397.0,112667.0,113952.0,114323.0,110621.0
103,mkd,"Macedonia, FYR",12007.0,12084.0,12164.0,11891.0,12264.0,12156.0,12997.0,12825.0,12423.0,12668.0,11414.0,10726.0,10045.0,9316.0,9163.0,9054.0,9133.0,9217.0,9470.0,9821.0,10215.0,9862.0,9980.0,10180.0,10637.0,11122.0,11677.0,12419.0,13086.0,13029.0,13455.0,13758.0,13684.0,14072.0,14571.0,15121.0,15541.0,15700.0,16148.0,16660.0,15905.0
104,mdg,Madagascar,2289.0,2048.0,1969.0,1945.0,1833.0,1834.0,1807.0,1807.0,1794.0,1824.0,1853.0,1686.0,1656.0,1641.0,1591.0,1569.0,1554.0,1561.0,1572.0,1594.0,1614.0,1659.0,1409.0,1501.0,1534.0,1560.0,1597.0,1640.0,1701.0,1588.0,1553.0,1535.0,1539.0,1532.0,1541.0,1547.0,1566.0,1584.0,1613.0,1647.0,1538.0
105,mwi,Malawi,907.0,824.0,794.0,791.0,790.0,813.0,776.0,739.0,702.0,684.0,671.0,715.0,657.0,719.0,643.0,743.0,783.0,793.0,802.0,803.0,794.0,736.0,731.0,754.0,775.0,780.0,795.0,847.0,886.0,933.0,969.0,987.0,977.0,999.0,1027.0,1027.0,1025.0,1038.0,1043.0,1060.0,1036.0
106,mys,Malaysia,7131.0,7479.0,7757.0,8060.0,8502.0,8228.0,8149.0,8398.0,8950.0,9591.0,10306.0,10991.0,11664.0,12501.0,13315.0,14260.0,15291.0,15996.0,14449.0,14966.0,15917.0,15652.0,16156.0,16751.0,17538.0,18114.0,18753.0,19547.0,20104.0,19443.0,20536.0,21289.0,22132.0,22856.0,23906.0,24788.0,25542.0,26661.0,27558.0,28364.0,26442.0
107,mdv,Maldives,4266.0,4596.0,4291.0,4797.0,5857.0,6370.0,6714.0,7051.0,7403.0,7819.0,8800.0,9182.0,9466.0,9765.0,10140.0,10598.0,11209.0,11935.0,12609.0,13140.0,13358.0,12522.0,13072.0,14452.0,14902.0,12608.0,15517.0,16331.0,17449.0,15732.0,16306.0,17016.0,16709.0,17134.0,17569.0,17285.0,17584.0,18058.0,18796.0,19531.0,13015.0
108,mli,Mali,1373.0,1307.0,1213.0,1246.0,1280.0,1287.0,1346.0,1348.0,1323.0,1430.0,1415.0,1547.0,1461.0,1468.0,1483.0,1458.0,1520.0,1553.0,1628.0,1675.0,1628.0,1824.0,1825.0,1930.0,1899.0,1959.0,1984.0,1986.0,2012.0,2041.0,2083.0,2085.0,2008.0,1995.0,2075.0,2140.0,2199.0,2247.0,2284.0,2322.0,2208.0
109,mlt,Malta,11521.0,11979.0,12438.0,12584.0,12931.0,13503.0,14119.0,14675.0,15861.0,17085.0,18063.0,18682.0,19358.0,20024.0,20959.0,22133.0,22819.0,23838.0,24897.0,25918.0,27495.0,26969.0,27455.0,28386.0,28236.0,29006.0,29626.0,30932.0,31907.0,31309.0,32882.0,32896.0,33944.0,35303.0,37247.0,39863.0,40477.0,42540.0,43207.0,43708.0,38988.0
110,mhl,Marshall Islands,2406.0,2460.0,2429.0,2703.0,2654.0,2470.0,2887.0,3121.0,3274.0,3179.0,3383.0,3307.0,3483.0,3648.0,3833.0,4128.0,3697.0,3465.0,3443.0,3395.0,3419.0,3605.0,3672.0,3539.0,3506.0,3535.0,3526.0,3605.0,3355.0,3398.0,3648.0,3610.0,3512.0,3629.0,3580.0,3620.0,3649.0,3776.0,3889.0,4118.0,3958.0
111,mrt,Mauritania,4089.0,4277.0,3961.0,4074.0,3993.0,4132.0,4372.0,4466.0,4512.0,4689.0,4641.0,4603.0,4569.0,4715.0,4455.0,4769.0,4921.0,4604.0,4613.0,4661.0,4361.0,4211.0,4153.0,4317.0,4396.0,4638.0,5334.0,5081.0,4920.0,4784.0,4767.0,4822.0,4891.0,4946.0,5009.0,5127.0,5046.0,5077.0,5042.0,5197.0,4976.0
112,mus,Mauritius,5904.0,6042.0,6177.0,6024.0,6132.0,6374.0,6805.0,7290.0,7561.0,7678.0,7990.0,8254.0,8677.0,9010.0,9253.0,9567.0,9999.0,10436.0,10954.0,11098.0,11891.0,12192.0,12303.0,12938.0,13414.0,13572.0,14166.0,14909.0,15656.0,16132.0,16798.0,17455.0,18015.0,18579.0,19240.0,19897.0,20647.0,21415.0,22208.0,22870.0,19251.0
113,mex,Mexico,14042.0,15043.0,14753.0,14039.0,14344.0,14485.0,13864.0,13946.0,13973.0,14399.0,14998.0,15343.0,15602.0,15626.0,16120.0,14857.0,15611.0,16422.0,17010.0,17222.0,17815.0,17495.0,17250.0,17262.0,17693.0,17847.0,18380.0,18523.0,18457.0,17225.0,17848.0,18246.0,18656.0,18661.0,18949.0,19332.0,19603.0,19786.0,19994.0,19766.0,17965.0
114,fsm,"Micronesia, Fed. Sts.",2649.0,2808.0,2645.0,2614.0,2433.0,2758.0,2901.0,2891.0,2996.0,2949.0,2998.0,3140.0,3182.0,3357.0,3272.0,3453.0,3319.0,3113.0,3210.0,3267.0,3437.0,3519.0,3543.0,3603.0,3501.0,3589.0,3612.0,3577.0,3521.0,3580.0,3663.0,3760.0,3652.0,3471.0,3343.0,3451.0,3440.0,3493.0,3464.0,3499.0,3436.0
115,mda,Moldova,12486.0,13261.0,14090.0,14741.0,15083.0,13631.0,14562.0,14586.0,14552.0,15540.0,15003.0,12259.0,8628.0,8456.0,5807.0,5696.0,5372.0,5481.0,5124.0,4960.0,5074.0,5396.0,5830.0,6233.0,6710.0,7231.0,7600.0,7846.0,8474.0,7975.0,8550.0,9053.0,9001.0,9817.0,10314.0,10361.0,10943.0,11651.0,12373.0,13050.0,12290.0
116,mco,Monaco,40070.0,40256.0,41031.0,41302.0,41694.0,42188.0,42994.0,43837.0,45617.0,47274.0,48269.0,48484.0,48861.0,48146.0,48960.0,49768.0,50128.0,51083.0,52709.0,54250.0,56125.0,56858.0,57087.0,57327.0,58357.0,58989.0,61085.0,68122.0,66922.0,60078.0,60537.0,64937.0,64937.0,64719.0,65145.0,65716.0,66559.0,67184.0,67878.0,68579.0,69315.0
117,mng,Mongolia,1861.0,1971.0,2086.0,2158.0,2231.0,2305.0,2464.0,2494.0,2561.0,2567.0,2442.0,2273.0,2117.0,2123.0,2249.0,2470.0,2613.0,2812.0,3014.0,3223.0,3377.0,3858.0,4352.0,4891.0,5551.0,5883.0,6306.0,6858.0,7361.0,7153.0,7480.0,8613.0,9488.0,10384.0,10980.0,11023.0,10940.0,11312.0,11916.0,12317.0,11459.0
118,mne,Montenegro,13742.0,13462.0,14077.0,14085.0,14831.0,15127.0,15899.0,15381.0,15107.0,15383.0,14249.0,13357.0,10339.0,6825.0,7170.0,8486.0,11285.0,12619.0,13278.0,12063.0,12459.0,12545.0,12733.0,12997.0,13548.0,14094.0,15282.0,16300.0,17447.0,16400.0,16818.0,17343.0,16856.0,17437.0,17731.0,18322.0,18858.0,19745.0,20753.0,21599.0,18303.0
119,mar,Morocco,3621.0,3430.0,3668.0,3524.0,3546.0,3641.0,3797.0,3590.0,3831.0,3797.0,3819.0,4020.0,3866.0,3772.0,4104.0,3822.0,4233.0,4111.0,4351.0,4344.0,4373.0,4636.0,4724.0,4946.0,5123.0,5230.0,5560.0,5690.0,5955.0,6132.0,6284.0,6525.0,6628.0,6831.0,6915.0,7130.0,7109.0,7314.0,7438.0,7515.0,6916.0
120,moz,Mozambique,551.0,545.0,512.0,436.0,443.0,400.0,405.0,425.0,446.0,473.0,471.0,482.0,437.0,464.0,475.0,469.0,506.0,548.0,588.0,640.0,631.0,687.0,729.0,757.0,793.0,821.0,876.0,918.0,958.0,991.0,1027.0,1073.0,1120.0,1165.0,1217.0,1263.0,1274.0,1284.0,1290.0,1281.0,1242.0
121,mmr,Myanmar,941.0,946.0,948.0,940.0,933.0,909.0,853.0,774.0,650.0,637.0,620.0,607.0,658.0,690.0,733.0,775.0,814.0,849.0,888.0,973.0,1094.0,1205.0,1336.0,1507.0,1697.0,1912.0,2147.0,2388.0,2617.0,2875.0,3130.0,3280.0,3491.0,3753.0,4020.0,4269.0,4483.0,4740.0,5029.0,5142.0,5270.0
